Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-03-31T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Offensive weapons,Suspect arrested,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Offensive weapons,Suspect arrested,,
Person search,2016-03-31T23:00:00+00:00,,,,,Female,over 34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Firearms,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,Suspect arrested,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,,White - White British (W1),White,,Offensive weapons,Suspect arrested,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Stolen goods,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,Suspect arrested,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Stolen goods,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Stolen goods,,,
Person search,2016-03-31T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Offensive weapons,Suspect arrested,,
Person search,2016-04-01T09:30:00+00:00,,,52.983643,-0.028203,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,True
Person search,2016-04-01T15:00:00+00:00,,,52.657172,-0.433219,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,True
Person search,2016-04-01T22:32:00+00:00,,,53.230512,-0.541689,Male,25-34,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-01T22:35:00+00:00,,,53.230512,-0.541689,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-01T23:00:00+00:00,,,,,Female,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-01T23:00:00+00:00,,,,,Male,25-34,Black or Black British - Caribbean (B1),Black,,Controlled drugs,,,
Person search,2016-04-01T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,Suspect arrested,,
Person search,2016-04-01T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2016-04-01T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Vehicle search,2016-04-01T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,,,,
Person search,2016-04-01T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,,,
Person search,2016-04-01T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-01T23:25:00+00:00,,,52.767598,-0.373466,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,False
Person search,2016-04-02T00:19:00+00:00,,,53.120217,-0.211375,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-04-02T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-02T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-02T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-02T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Firearms,,,
Person search,2016-04-03T13:30:00+00:00,,,53.409490,-0.782045,Male,18-24,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-03T13:30:00+00:00,,,53.409490,-0.782045,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-04-03T13:35:00+00:00,,,53.409490,-0.782045,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-04-03T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,,,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,18-24,Not Stated (NS),,,Controlled drugs,,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Stolen goods,Suspect arrested,,
Person search,2016-04-03T23:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2016-04-03T23:55:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-04-04T09:00:00+00:00,,,53.366042,-0.005567,Male,over 34,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect summonsed to court,True,False
Person search,2016-04-04T18:45:00+00:00,,,53.109638,-0.683747,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-04-04T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-04T23:00:00+00:00,,,,,Female,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-04T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,,
Person search,2016-04-04T23:16:00+00:00,,,53.408850,-0.695140,Male,over 34,White - Any other White ethnic background (W9),White,Criminal Justice and Public Order Act 1994 (section 60),Offensive weapons,Nothing found - no further action,True,False
Person search,2016-04-05T22:15:00+00:00,,,53.235043,-0.555754,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,False
Person search,2016-04-05T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-05T23:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2016-04-05T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Offensive weapons,,,
Person search,2016-04-05T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-05T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-05T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-06T23:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2016-04-06T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-06T23:00:00+00:00,,,,,Female,25-34,White - White British (W1),White,,,,,
Person search,2016-04-07T00:42:00+00:00,,,52.915046,-0.647863,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-07T00:42:00+00:00,,,52.915046,-0.647863,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-07T11:35:00+00:00,,,53.395342,-0.776028,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-07T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Offensive weapons,Suspect arrested,,
Person search,2016-04-07T23:00:00+00:00,,,,,Male,18-24,Mixed - Any other Mixed ethnic background (M9),White,,Controlled drugs,,,
Person search,2016-04-07T23:00:00+00:00,,,,,Female,over 34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-08T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,,,
Person search,2016-04-08T23:00:00+00:00,,,,,Male,25-34,Not Stated (NS),White,,Controlled drugs,Suspect arrested,,
Person search,2016-04-08T23:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2016-04-09T00:35:00+00:00,,,52.995464,-0.409081,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,True,False
Person search,2016-04-09T00:50:00+00:00,,,53.359971,-0.005926,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-09T20:33:00+00:00,,,52.943457,-0.677709,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person search,2016-04-09T20:40:00+00:00,,,52.943457,-0.677709,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-09T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-09T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-09T23:00:00+00:00,,,,,Female,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-10T19:40:00+00:00,,,52.982321,-0.030334,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,True,False
Person search,2016-04-10T23:00:00+00:00,,,,,Female,over 34,Black or Black British - Caribbean (B1),Black,,Controlled drugs,,,
Person search,2016-04-10T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Offensive weapons,,,
Person search,2016-04-10T23:00:00+00:00,,,,,Male,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Person search,2016-04-10T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-10T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-10T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-10T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,,Suspect arrested,,
Person search,2016-04-11T13:33:00+00:00,,,53.393389,-0.772249,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,False
Person search,2016-04-11T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-04-11T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
