Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-02-01T00:37:00+00:00,False,,51.169222,-0.183394,Male,over 34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,,,Local resolution,True,
Person search,2016-02-01T14:05:00+00:00,False,,51.298649,-0.488600,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-02-01T14:10:00+00:00,False,,51.298649,-0.488600,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-02-01T15:42:00+00:00,False,,51.312290,-0.310216,Male,18-24,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2016-02-01T15:47:00+00:00,False,,51.312290,-0.310216,Male,18-24,Black or Black British - Caribbean (B1),Black,,Stolen goods,Nothing found - no further action,,
Person search,2016-02-01T20:50:00+00:00,False,,51.293933,-0.757433,Male,10-17,White - White British (W1),White,,Offensive weapons,Nothing found - no further action,,
Person search,2016-02-01T23:40:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-02-01T23:40:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Vehicle search,2016-02-02T01:00:00+00:00,False,,51.394129,-0.505292,,,,,,Controlled drugs,Suspect arrested,True,
Person search,2016-02-02T01:00:00+00:00,False,,51.394129,-0.505292,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-02-02T02:08:00+00:00,False,,51.416535,-0.514283,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-02-02T03:13:00+00:00,False,,51.253690,-0.164833,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2016-02-02T15:05:00+00:00,False,,51.373746,-0.405239,Male,10-17,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-02-02T15:15:00+00:00,False,,51.373746,-0.405239,Male,18-24,Not Stated (NS),White,,,Nothing found - no further action,,
Person search,2016-02-02T15:15:00+00:00,False,,51.373746,-0.405239,Male,10-17,Not Stated (NS),White,,,Nothing found - no further action,,
Person search,2016-02-02T15:15:00+00:00,False,,51.373746,-0.405239,Male,10-17,Not Stated (NS),White,,,Nothing found - no further action,,
Person search,2016-02-02T15:15:00+00:00,False,,51.373746,-0.405239,Male,10-17,Not Stated (NS),White,,,Nothing found - no further action,,
Person search,2016-02-02T15:33:00+00:00,False,,51.373746,-0.405239,Male,18-24,Black or Black British - Caribbean (B1),Black,,,Nothing found - no further action,,
Person search,2016-02-02T16:25:00+00:00,False,,51.337729,-0.348001,Male,over 34,Not Stated (NS),Black,,Stolen goods,Nothing found - no further action,,
Person search,2016-02-02T19:15:00+00:00,False,,51.332324,-0.272530,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect summonsed to court,True,
Person search,2016-02-02T19:20:00+00:00,False,,51.332811,-0.262909,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-02-02T22:00:00+00:00,False,,51.368891,-0.396759,Male,over 34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2016-02-02T22:50:00+00:00,False,,51.248128,-0.185917,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-02-03T01:40:00+00:00,False,,51.232787,-0.508091,Male,over 34,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-02-03T10:10:00+00:00,False,,51.282011,-0.078112,Male,over 34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-02-03T12:10:00+00:00,True,,51.423154,-0.535068,Male,10-17,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2016-02-03T13:18:00+00:00,False,,51.242237,-0.604274,Male,over 34,White - White British (W1),White,,,Suspect arrested,False,
Person search,2016-02-03T18:16:00+00:00,False,,54.370753,-8.053397,Male,10-17,White - White British (W1),White,,,Suspect arrested,True,
Person search,2016-02-03T19:30:00+00:00,False,,51.417963,-0.425935,Male,over 34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-02-03T21:40:00+00:00,False,,51.246810,-0.565980,Male,10-17,Mixed - White and Black African (M2),Black,,Controlled drugs,Suspect arrested,True,
Person search,2016-02-04T01:39:00+00:00,False,,51.219679,-0.316158,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2016-02-04T03:10:00+00:00,False,,51.425475,-0.570119,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,,Stolen goods,Nothing found - no further action,,
Person search,2016-02-04T03:14:00+00:00,False,,51.444995,-0.527045,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
