Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-09-02T02:52:00+00:00,,,53.767970,-2.678079,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-09-02T03:00:00+00:00,,,53.767970,-2.678079,Female,over 34,Mixed - Any other Mixed ethnic background (M9),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-09-02T22:15:00+00:00,,,53.802664,-2.309236,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person and Vehicle search,2016-09-02T22:27:00+00:00,,,54.072609,-2.866850,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-09-03T00:00:00+00:00,,,53.566948,-2.884134,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-09-03T00:01:00+00:00,,,54.047461,-2.799399,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False
Person search,2016-09-03T00:05:00+00:00,,,54.065733,-2.835184,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-09-03T00:25:00+00:00,,,54.057422,-2.886225,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,True,False
Person search,2016-09-03T00:36:00+00:00,,,54.057422,-2.886225,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,True,False
Person search,2016-09-03T01:00:00+00:00,,,53.764031,-2.701923,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,True
Person search,2016-09-03T01:00:00+00:00,,,53.653329,-2.636309,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Local resolution,True,False
Person search,2016-09-03T02:30:00+00:00,,,53.802755,-3.050725,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False
Person search,2016-09-03T04:00:00+00:00,,,53.787552,-2.673856,Male,10-17,Mixed - White and Black Caribbean (M1),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-09-03T12:50:00+00:00,,,53.848919,-3.038413,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False
Person search,2016-09-03T17:24:00+00:00,,,53.563247,-3.035070,Male,10-17,White - Any other White ethnic background (W9),White,,,Suspect summonsed to court,True,False
Person search,2016-09-03T20:49:00+00:00,,,53.756059,-2.352634,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-09-03T21:04:00+00:00,,,53.776187,-2.716450,Male,10-17,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-09-03T23:20:00+00:00,,,53.817716,-3.055413,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-09-03T23:20:00+00:00,,,53.817716,-3.055413,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person and Vehicle search,2016-09-04T03:40:00+00:00,,,53.574297,-2.887112,Male,18-24,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person and Vehicle search,2016-09-04T03:40:00+00:00,,,53.574297,-2.887112,Male,18-24,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person and Vehicle search,2016-09-04T03:40:00+00:00,,,53.574297,-2.887112,Male,18-24,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-09-04T06:20:00+00:00,,,53.817933,-3.055190,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Firearms,Suspect arrested,True,False
Person search,2016-09-04T17:15:00+00:00,,,53.820576,-3.052173,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,True,False
Person search,2016-09-04T17:30:00+00:00,,,53.563247,-3.035070,Male,18-24,White - Any other White ethnic background (W9),White,,,Suspect summonsed to court,False,False
