Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-05-31T23:00:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2016-05-31T23:00:00+00:00,,,,,Female,18-24,White - Any other White ethnic background (W9),Mixed,,,,,
Person search,2016-05-31T23:00:00+00:00,,,,,Female,25-34,White - Any other White ethnic background (W9),Mixed,,,,,
Person search,2016-05-31T23:00:00+00:00,,,,,Female,over 34,White - Any other White ethnic background (W9),White,,Stolen goods,,,
Person search,2016-05-31T23:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-05-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-05-31T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-05-31T23:00:00+00:00,,,,,Female,25-34,White - Any other White ethnic background (W9),Mixed,,,,,
Person search,2016-06-01T11:00:00+00:00,,,52.983792,-0.031221,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-06-01T16:07:00+00:00,,,52.983792,-0.031221,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-06-01T19:10:00+00:00,,,53.228443,-0.541565,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-06-01T23:00:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-06-01T23:00:00+00:00,,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,,
Person search,2016-06-02T00:45:00+00:00,,,52.909066,-0.671619,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,True,False
Person search,2016-06-02T10:35:00+00:00,,,52.976897,-0.026946,Female,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,True,False
Person search,2016-06-02T22:50:00+00:00,,,52.980159,-0.025204,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-06-02T23:00:00+00:00,,,,,Male,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,,,
Vehicle search,2016-06-02T23:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,,,
