Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2016-04-30T23:50:00+00:00,,,53.035884,-4.127413,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,False
Person and Vehicle search,2016-05-01T10:00:00+00:00,,,53.283080,-3.803725,Male,over 34,White - White British (W1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-01T18:30:00+00:00,,,53.238886,-3.101590,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person and Vehicle search,2016-05-02T23:35:00+00:00,,,52.959712,-3.932286,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,False
Person search,2016-05-03T02:45:00+00:00,,,53.166549,-3.139826,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,False
Person search,2016-05-03T02:45:00+00:00,,,53.166549,-3.139826,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,False
Person search,2016-05-04T11:45:00+00:00,,,53.046171,-2.989117,Female,18-24,White - White British (W1),Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,False
Person search,2016-05-04T22:48:00+00:00,,,53.255802,-4.311041,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-05T20:45:00+00:00,,,53.330383,-4.378618,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False
Person and Vehicle search,2016-05-05T21:55:00+00:00,,,52.987929,-3.961659,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,False
Person and Vehicle search,2016-05-05T21:55:00+00:00,,,52.987929,-3.961659,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person and Vehicle search,2016-05-05T23:10:00+00:00,,,52.891073,-4.415629,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person and Vehicle search,2016-05-05T23:10:00+00:00,,,52.891073,-4.415629,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person search,2016-05-05T23:35:00+00:00,,,53.227214,-4.133024,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-06T08:10:00+00:00,,,53.319812,-3.827419,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-06T08:15:00+00:00,,,53.319812,-3.827419,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-06T17:40:00+00:00,,,53.302690,-3.548976,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,False
Person search,2016-05-06T17:40:00+00:00,,,53.302690,-3.548976,Male,10-17,White - White Irish (W2),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,False
Person search,2016-05-06T23:05:00+00:00,,,53.133325,-4.269104,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,True,False
Person search,2016-05-07T13:50:00+00:00,,,53.234068,-4.124299,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-05-07T15:00:00+00:00,,,53.225953,-4.127613,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Article found - Detailed outcome unavailable,True,False
Person search,2016-05-07T18:25:00+00:00,,,53.246721,-3.195249,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-07T18:28:00+00:00,,,52.843468,-3.175917,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-07T19:20:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,False
Person search,2016-05-07T19:20:00+00:00,,,,,Male,10-17,White - White British (W1),White,,Stolen goods,Nothing found - no further action,False,False
Person search,2016-05-07T19:40:00+00:00,,,53.227469,-4.127808,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,True
