Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2017-10-01T21:10:00+00:00,,,53.986990,-1.539583,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2017-10-01T21:10:00+00:00,,,53.986990,-1.539583,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2017-10-01T21:10:00+00:00,,,53.986990,-1.539583,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2017-10-02T10:10:00+00:00,,,54.282587,-0.407177,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,
Person search,2017-10-02T18:10:00+00:00,,,53.947659,-1.071358,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Local resolution,True,
Person search,2017-10-02T20:10:00+00:00,,,53.993813,-1.542177,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,,
Person search,2017-10-02T23:10:00+00:00,,,54.487057,-0.621233,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2017-10-02T23:10:00+00:00,,,54.391214,-1.650864,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2017-10-02T23:10:00+00:00,,,54.285600,-0.410026,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person and Vehicle search,2017-10-03T00:10:00+00:00,,,54.391214,-1.650864,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2017-10-03T00:10:00+00:00,,,53.958243,-1.145969,Male,over 34,,,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person and Vehicle search,2017-10-03T00:10:00+00:00,,,53.703753,-1.109168,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2017-10-03T00:10:00+00:00,,,53.703753,-1.109168,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,,Nothing found - no further action,,
Person and Vehicle search,2017-10-03T00:10:00+00:00,,,54.391214,-1.650864,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
